Event Name,Date,Player1,Player2,Player1 UTR,Player2 UTR,Score
2024 ITA Division I Women's West Sectional Championship,2024-11-09,Anne Lutkemeyer Obregon,Sara Svetac,10.0,10.44,"6-2, 6-1"
2024 ITA Division I Women's West Sectional Championship,2024-11-09,Kate Fakih,Lan Mi,10.43,10.67,"6-4, 6-3"
2024 ITA Division I Women's West Sectional Championship,2024-11-09,Anne Lutkemeyer Obregon,Kate Fakih,10.0,10.43,"6-3, 6-4"
2024 ITA Division I Women's West Sectional Championship,2024-11-09,Anne Lutkemeyer Obregon,Elise Wagle,10.0,10.0,"7-6(8), 6-2"
2024 ITA Division I Women's West Sectional Championship,2024-11-09,Martyna Ostrzygalo,Ahmani Guichard,10.0,9.0,"0-6, 6-4, 1-0(18)"
2024 ITA Division I Women's West Sectional Championship,2024-11-09,Kate Fakih,Elyse Tse,10.43,9.82,"6-4, 6-4"
2024 ITA Division I Women's West Sectional Championship,2024-11-09,Valencia Xu,Ahmani Guichard,10.0,9.0,"6-1, 6-3"
2024 ITA Division I Women's West Sectional Championship,2024-11-09,Elise Wagle,Eva Alvarez Sande,10.0,10.35,"6-4, 3-6, 7-6(5)"
2024 ITA Division I Women's West Sectional Championship,2024-11-09,Kate Fakih,Mao Mushika,10.43,10.6,"7-6(5), 6-4"
Dennis Rizza Intercollegiate Classic at Jack Kramer club,2024-11-02,Maia Sung,Mia Jovic,9.0,8.0,"6-1, 6-3"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Anne Lutkemeyer Obregon,Romane MOSSE,10.0,9.0,"6-1, 6-1"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Sara Svetac,Anne Christine Lutkemeyer Obregon,10.44,10.0,"6-1, 6-4"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Olivia Center,Milena GEVORGYAN,9.95,9.0,"6-2, 6-1"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Olivia Center,Simone Kay,9.95,9.0,"6-2, 6-2"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Parker Fry,Olivia Center,9.0,9.95,"6-2, 6-3"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Alexia Harmon,Olivia Center,10.0,9.95,"3-6, 6-4, 6-2"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Ahmani Guichard,Peyton Dunkle,9.0,9.0,"6-2, 6-3"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Vesa Gjinaj,Mia Jovic,9.0,8.0,"6-1, 6-3"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Ahmani Guichard,Diana Yanotovskaya,9.0,8.0,"6-1, 4-6, 6-2"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Imogen Haddad,Mia Jovic,10.0,8.0,"6-4, 6-1"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Kailey Evans,Kate Fakih,10.0,10.43,"6-3, 5-7, 6-1"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Kate Fakih,Liam Oved,10.43,9.0,"6-3, 6-3"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Kate Fakih,Isabella Tcherkes Zade,10.43,9.0,"6-3, 6-0"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Martyna Ostrzygalo,Ahmani Guichard,10.0,9.0,"6-4, 6-1"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Emma Charney,Elise Wagle,10.7,10.0,"2-6, 7-5, 6-2"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Elise Wagle,Jo-Yee Chan,10.0,9.0,"6-2, 6-3"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Elise Wagle,Yuliia Zhytelna,10.0,9.0,"6-1, 6-0"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Mia Jovic,Angelina Mihajlovic,8.0,8.0,"2-6, 6-4, 6-2"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Mia Jovic,Dana Kunza,8.0,7.0,"6-1, 6-3"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Mia Jovic,Joelle Lanz,8.0,8.0,"3-6, 6-4, 1-0(7)"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Kate Fakih,Midori Castillo Meza,10.43,10.0,"6-2, 6-2"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Anne Lutkemeyer Obregon,Jana Hossam Salah,10.0,10.0,"6-0, 6-2"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Liam Oved,Ahmani Guichard,9.0,9.0,"6-4, 6-3"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Bianca Fernandez,Patricija Spaka,9.66,10.0,"7-6(5), 6-4"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Bianca Fernandez,Simone Kay,9.66,9.0,"7-5, 4-6, 6-2"
2024 ITA Division I Women's Southwest Regional Championship,2024-10-21,Stefania Rogozinska Dzik,Bianca Jolie Fernandez,10.58,9.66,"6-1, 6-2"
W25 Bakersfield,2024-10-12,Amelia Honer,Kate Fakih,11.06,10.43,"4-6, 7-5, 6-1"
W25 Bakersfield,2024-10-11,Kate Fakih,Yujia Huang,10.43,10.5,"6-1, 7-6(4)"
W25 Bakersfield,2024-10-10,Kate Fakih,Carson Branstine,10.43,11.74,"6-2, 5-2"
W25 Bakersfield,2024-10-09,Kate Fakih,Maria Martinez Vaquero,10.43,10.25,"6-4, 6-4"
2024 ITA Women's All-American Championships,2024-09-28,Carolina Gomez,Bianca Jolie Fernandez,10.3,9.66,"3-6, 6-3, 6-1"
2024 ITA Women's All-American Championships,2024-09-28,Kate Fakih,Eileen Wang,10.43,9.0,"5-7, 6-0, 6-2"
2024 ITA Women's All-American Championships,2024-09-28,Darja Vidmanova,Anne Christine Lutkemeyer Obregon,11.48,10.0,"6-2, 6-4"
2024 ITA Women's All-American Championships,2024-09-28,Anne Lutkemeyer Obregon,Ava Catanzarite,10.0,10.0,"6-4, 5-7, 6-3"
2024 ITA Women's All-American Championships,2024-09-28,Anne Lutkemeyer Obregon,Alexia Jacobs,10.0,10.11,"6-3, 6-1"
2024 ITA Women's All-American Championships,2024-09-28,Anne Lutkemeyer Obregon,Vivian Ovrootsky,10.0,10.0,"7-5, 6-0"
2024 ITA Women's All-American Championships,2024-09-28,Olivia Center,Mila Stanojevic,9.95,9.0,"6-4, 7-5"
2024 ITA Women's All-American Championships,2024-09-28,Piper Charney,Kimmi Hance,10.0,10.46,"7-5, 7-6(2)"
2024 ITA Women's All-American Championships,2024-09-28,Kimmi Hance,Alexis Blokhina,10.46,11.08,"6-2, 7-6(3)"
2024 ITA Women's All-American Championships,2024-09-28,Carolina Gomez,Kate Fakih,10.3,10.43,"6-4, 2-6, 6-4"
2024 ITA Women's All-American Championships,2024-09-28,Kate Fakih,Lucciana Perez Alarcon,10.43,10.68,"6-3, 7-6(1)"
2024 ITA Women's All-American Championships,2024-09-28,Elaine Chervinsky,Ahmani Guichard,10.0,9.0,"6-3, 4-6, 7-5"
2024 ITA Women's All-American Championships,2024-09-28,Kate Fakih,Anna ZHANG,10.43,10.0,"2-6, 6-4, 6-1"
2024 ITA Women's All-American Championships,2024-09-28,Kate Fakih,Gabriella Broadfoot,10.43,10.38,"5-7, 6-4, 6-4"
2024 ITA Women's All-American Championships,2024-09-28,Shavit KIMCHI,Kate Fakih,10.0,10.43,"6-4, 3-6, 6-3"
2024 ITA Women's All-American Championships,2024-09-28,Olivia Center,Tina Li,9.95,9.0,"6-0, 6-3"
2024 ITA Women's All-American Championships,2024-09-28,Olivia Center,Maxine Murphy,9.95,10.08,"7-5, 6-4"
2024 ITA Women's All-American Championships,2024-09-28,Bianca Fernandez,Gabia Paskauskas,9.66,10.0,"6-1, 6-0"
2024 ITA Women's All-American Championships,2024-09-28,Bianca Fernandez,Sophia BIOLAY,9.66,10.66,"6-2, 6-0"
2024 ITA Women's All-American Championships,2024-09-28,Sarah Hamner,Bianca Jolie Fernandez,10.95,9.66,"7-5, 5-7, 6-4"
2024 ITA Women's All-American Championships,2024-09-28,Olivia Center,Taylor Cataldi,9.95,10.0,"6-2, 6-7(9), 6-2"
2024 ITA Women's All-American Championships,2024-09-28,Kate Fakih,Tomi Main,10.43,9.0,"6-3, 6-4"
2024 ITA Women's All-American Championships,2024-09-28,Catherine Aulia,Elise Wagle,10.0,10.0,"6-3, 6-4"
2024 ITA Women's All-American Championships,2024-09-28,Mao Mushika,Elise Wagle,10.6,10.0,"6-4, 3-6, 6-2"
W25 Santarem,2024-09-09,Anna Kubareva,Bianca Jolie Fernandez,10.68,9.66,"5-7, 6-3, 1-0(7)"
W25 Santarem,2024-09-08,Bianca Fernandez,Analu Freitas,9.66,8.58,"6-0, 6-0"
US Open Junior Tennis Championships,2024-09-06,Gaia Maduzzi,Olivia Center,10.42,9.95,"7-5, 6-3"
US Open Junior Tennis Championships,2024-09-06,Kate Fakih,Leena Friedman,10.43,10.0,"6-4, 6-2"
US Open Junior Tennis Championships,2024-09-06,Kate Fakih,Mika Buchnik,10.43,10.47,"6-7, 6-2, 1-0(5)"
W25 Leiria,2024-09-02,Sara Borkop,Bianca Jolie Fernandez,9.93,9.66,"7-5, 6-3"
PTT $25K Boise Women,2024-08-25,Elise Wagle,Neena Feldman,10.0,10.0,"6-7(7), 7-6(3), 6-2"
PTT $25K Boise Women,2024-08-24,Elise Wagle,Michela Moore,10.0,9.0,"4-6, 6-2, 6-2"
Endless Summer Open  ($6000 Prize Money),2024-08-18,Ahmani Guichard,Kat Lyman,9.0,8.0,"6-4, 6-0"
Endless Summer Open  ($6000 Prize Money),2024-08-17,Ahmani Guichard,Jada Bui,9.0,10.04,"7-5, 6-4"
Endless Summer Open  ($6000 Prize Money),2024-08-17,Ahmani Guichard,Charlie Llewellyn,9.0,6.0,"6-0, 6-0"
"BATTLE OF BOCA-PRESENTED BY JASON ZAFIROS – $10,000 Purse + $25K PTT WC – Men's & Women's Open with Doubles + Mix - QUARTERFINALISTS RECEIVE ENTRY FEE BACK (64+ ENTRIES) EARLY REGISTRATION RAFFLE - UTR Tournament",2024-08-06,Emma Kette,Ahmani Guichard,9.0,9.0,"6-2, 6-4"
"BATTLE OF BOCA-PRESENTED BY JASON ZAFIROS – $10,000 Purse + $25K PTT WC – Men's & Women's Open with Doubles + Mix - QUARTERFINALISTS RECEIVE ENTRY FEE BACK (64+ ENTRIES) EARLY REGISTRATION RAFFLE - UTR Tournament",2024-08-05,Ahmani Guichard,Anushka Ashar,9.0,9.0,"6-1, 6-3"
"BATTLE OF BOCA-PRESENTED BY JASON ZAFIROS – $10,000 Purse + $25K PTT WC – Men's & Women's Open with Doubles + Mix - QUARTERFINALISTS RECEIVE ENTRY FEE BACK (64+ ENTRIES) EARLY REGISTRATION RAFFLE - UTR Tournament",2024-08-05,Ahmani Guichard,Mia Saveljic,9.0,9.0,"6-4, 7-6(2)"
"BATTLE OF BOCA-PRESENTED BY JASON ZAFIROS – $10,000 Purse + $25K PTT WC – Men's & Women's Open with Doubles + Mix - QUARTERFINALISTS RECEIVE ENTRY FEE BACK (64+ ENTRIES) EARLY REGISTRATION RAFFLE - UTR Tournament",2024-08-04,Ahmani Guichard,Anastasia Sereda,9.0,8.0,"6-1, 6-2"
"BATTLE OF BOCA-PRESENTED BY JASON ZAFIROS – $10,000 Purse + $25K PTT WC – Men's & Women's Open with Doubles + Mix - QUARTERFINALISTS RECEIVE ENTRY FEE BACK (64+ ENTRIES) EARLY REGISTRATION RAFFLE - UTR Tournament",2024-08-03,Ahmani Guichard,Sarah Kumar,9.0,7.0,"6-3, 6-1"
USTA Billie Jean King Girls' 16 & 18 National Championships,2024-08-02,Kristina Penickova,Olivia Center,10.82,9.95,"6-3, 4-6, 1-0(8)"
USTA Billie Jean King Girls' 16 & 18 National Championships,2024-08-02,Clervie Ngounoue,Olivia Center,11.72,9.95,"6-1, 7-6(2)"
USTA Billie Jean King Girls' 16 & 18 National Championships,2024-08-02,Olivia Center,Shannon Lam,9.95,10.32,"6-4, 6-0"
USTA Billie Jean King Girls' 16 & 18 National Championships,2024-08-02,Olivia Center,Kaede Usui,9.95,10.0,"3-6, 6-2, 1-0(4)"
USTA Billie Jean King Girls' 16 & 18 National Championships,2024-08-02,Kate Fakih,Ancele Dolensek,10.43,8.0,"6-0, 6-0"
USTA Billie Jean King Girls' 16 & 18 National Championships,2024-08-02,Olivia Center,Hayley Roberts,9.95,8.0,"7-5, 6-1"
USTA Billie Jean King Girls' 16 & 18 National Championships,2024-08-02,Mary Rennard,Kate Fakih,9.0,10.43,
USTA Billie Jean King Girls' 16 & 18 National Championships,2024-08-02,Akasha Urhobo,Kate Fakih,11.35,10.43,"6-4, 6-2"
USTA Billie Jean King Girls' 16 & 18 National Championships,2024-08-02,Kate Fakih,Rachel Lee,10.43,9.0,"6-1, 6-3"
W25 ,2024-07-24,Kayla Day,Kimmi Hance,11.38,10.46,"6-0, 6-2"
PTT $25K Long Beach Women,2024-07-21,Elise Wagle,Avery Nguyen,10.0,10.0,"6-3, 6-3"
PTT $25K Long Beach Women,2024-07-21,Emma Charney,Anne Christine Lutkemeyer Obregon,10.7,10.0,"6-3, 6-3"
PTT $25K Long Beach Women,2024-07-20,Anne Lutkemeyer Obregon,Gianna Oboniye,10.0,9.0,"7-5, 6-1"
PTT $25K Long Beach Women,2024-07-20,Elise Wagle,Sophie Hernandez,10.0,9.0,"6-3, 6-2"
PTT $25K Long Beach Women,2024-07-19,Avery Nguyen,Olivia Center,10.0,9.95,
PTT $25K Long Beach Women,2024-07-17,Anne Lutkemeyer Obregon,Olivia Center,10.0,9.95,"6-4, 6-2"
W25 Evansville,2024-07-16,Csilla Fodor,Kate Fakih,10.56,10.43,"6-4, 6-4"
W25 Granby,2024-07-16,Stacey Fung,Bianca Jolie Fernandez,11.06,9.66,"6-2, 6-0"
PTT $25K Long Beach Women,2024-07-16,Olivia Center,Campbell Ricci,9.95,10.0,"6-3, 6-1"
W25 Evansville,2024-07-15,Kate Fakih,Lucie Petruzelova,10.43,10.0,"6-3, 6-3"
PTT $25K Long Beach Women,2024-07-15,Olivia Center,Krisha Mahendran,9.95,10.0,"6-3, 7-5"
W15 Lakewood,2024-07-11,Camille Kiss,Kate Fakih,10.01,10.43,"2-6, 6-2, 6-3"
W15 Lakewood,2024-07-10,Kate Fakih,Aspen Schuman,10.43,10.51,"7-5, 4-6, 6-4"
W15 Lakewood,2024-07-09,Kayla Chung,Olivia Center,9.0,9.95,"6-2, 4-6, 1-0(12)"
W15 Lakewood,2024-07-08,Olivia Center,Charlotte Chavatipon,9.95,10.0,"6-4, 6-3"
W15 Lakewood,2024-07-03,Eryn Cayetano,Anne Christine Lutkemeyer Obregon,11.28,10.0,"7-5, 6-1"
W15 Lakewood,2024-07-01,Daniela Borruel,Elise Wagle,9.0,10.0,"6-7, 6-3, 5-0"
W15 Rolling Hills Estates,2024-06-28,Sahaja YAMALAPALLI,Kate Fakih,11.0,10.43,"6-1, 6-1"
W15 Rolling Hills Estates,2024-06-27,Kate Fakih,Stefani Webb,10.43,10.41,"6-0, 6-3"
W15 Rolling Hills Estates,2024-06-26,Sahaja YAMALAPALLI,Elise Wagle,11.0,10.0,"7-6(1), 7-6(4)"
W15 Rolling Hills Estates,2024-06-26,Kate Fakih,Ema Burgic,10.43,11.02,"6-4, 6-1"
W15 Rolling Hills Estates,2024-06-26,Savanna Ly-Nguyen,Anne Christine Lutkemeyer Obregon,9.29,10.0,"6-2, 6-4"
W15 Rolling Hills Estates,2024-06-26,Rachel Gailis,Kimmi Hance,10.9,10.46,"6-3, 6-2"
W15 Rolling Hills Estates,2024-06-24,Ema Burgic,Olivia Center,11.02,9.95,"4-6, 6-1, 1-0(4)"
W15 Rancho Santa Fe,2024-06-23,Julieta Pareja,Kimmi Hance,11.45,10.46,"5-7, 6-1, 6-4"
W15 Rancho Santa Fe,2024-06-22,Kimmi Hance,Anne Christine Lutkemeyer Obregon,10.46,10.0,"5-7, 6-0, 7-6(6)"
W15 Rancho Santa Fe,2024-06-22,Kimmi Hance,Anne Christine Lutkemeyer Obregon,10.46,10.0,"5-7, 6-0, 7-6(6)"
W15 Rancho Santa Fe,2024-06-21,Kimmi Hance,Basak Eraydin,10.46,10.76,"6-3, 6-3"
W25 Wichita,2024-06-21,Cadence Brace,Kate Fakih,11.4,10.43,"6-2, 6-1"
W15 Rancho Santa Fe,2024-06-21,Anne Lutkemeyer Obregon,Anna Campana,10.0,10.51,"6-3, 7-5"
W15 Rancho Santa Fe,2024-06-20,Kimmi Hance,Thea Frodin,10.46,10.0,"6-2, 6-0"
W15 Rancho Santa Fe,2024-06-20,Anne Lutkemeyer Obregon,Carolyn Campana,10.0,10.74,"7-6(4), 6-1"
W25 Wichita,2024-06-20,Kate Fakih,Mary Stoiana,10.43,11.54,"5-7, 6-2, 6-3"
W15 Rancho Santa Fe,2024-06-19,Anne Lutkemeyer Obregon,Amy Zhu,10.0,10.45,"6-3, 5-7, 6-2"
W25 Wichita,2024-06-19,Kate Fakih,Adriana Reami,10.43,10.59,"7-6(4), 7-6(4)"
W15 Rancho Santa Fe,2024-06-19,Sara Daavettila,Elise Wagle,10.89,10.0,"6-2, 6-3"
W15 Rancho Santa Fe,2024-06-19,Kimmi Hance,Ema Burgic,10.46,11.02,"6-4, 6-2"
W15 Rancho Santa Fe,2024-06-18,Anne Lutkemeyer Obregon,Daniela Borruel,10.0,9.0,"6-3, 6-1"
W15 Rancho Santa Fe,2024-06-18,Elise Wagle,Aanya Goel,10.0,8.0,"6-3, 6-1"
W15 Rancho Santa Fe,2024-06-17,Elise Wagle,Sophie Hernandez,10.0,9.0,"6-2, 6-0"
W15 Rancho Santa Fe,2024-06-17,Anne Lutkemeyer Obregon,Midori Castillo Meza,10.0,10.0,"6-4, 6-0"
W15 Rancho Santa Fe,2024-06-17,Ema Burgic,Olivia Center,11.02,9.95,"6-1, 6-0"
W15 San Diego,2024-06-14,Eryn Cayetano,Anne Christine Lutkemeyer Obregon,11.28,10.0,"6-4, 6-2"
W15 San Diego,2024-06-13,Anne Lutkemeyer Obregon,Tianmei Wang,10.0,10.37,"6-0, 6-1"
W15 San Diego,2024-06-12,Anonymous Player,Kimmi Hance,10.63,10.46,"4-6, 6-1, 6-2"
W15 San Diego,2024-06-11,Anne Lutkemeyer Obregon,Anna Campana,10.0,10.51,"6-4, 5-7, 6-4"
W15 San Diego,2024-06-10,Jessica Bernales,Olivia Center,10.02,9.95,"4-6, 6-4, 1-0(6)"
Roland Garros Junior Championships,2024-06-07,Mia Pohankova,Kate Fakih,11.57,10.43,"6-0, 6-4"
Roland Garros Junior Championships,2024-06-07,Kate Fakih,Louna Zoppas,10.43,9.0,"6-1, 7-5"
W15 San Diego,2024-06-05,Aspen Schuman,Olivia Center,10.51,9.95,"6-4, 6-3"
J500 Milan,2024-05-25,Alena Kovackova,Kate Fakih,10.96,10.43,"6-1, 6-3"
J500 Milan,2024-05-25,Carla Giambelli,Olivia Center,10.0,9.95,"6-4, 5-7, 1-0(7)"
J500 Milan,2024-05-25,Kate Fakih,Mika Buchnik,10.43,10.47,"6-3, 1-6, 6-3"
2024 NCAA Division I Women's Tennis Championship,2024-05-24,Anna Zyryanova,Kimmi Hance,10.58,10.46,"6-3, 6-3"
2024 NCAA Division I Women's Tennis Championship,2024-05-24,Isabella Pfennig,Bianca Jolie Fernandez,10.0,9.66,"0-6, 6-0, 6-2"
J300 Santa Croce Sull'Arno,2024-05-17,Victoria Barros,Kate Fakih,10.55,10.43,"6-4, 6-1"
J300 Santa Croce Sull'Arno,2024-05-17,Maia Burcescu,Olivia Center,10.69,9.95,"7-6(2), 4-6, 1-0(8)"
J300 Santa Croce Sull'Arno,2024-05-17,Olivia Center,Ginevra Mosi,9.95,7.0,"6-1, 6-0"
"Dual Match: University of Tennessee vs University of California, Los Angeles",2024-05-16,Anne Lutkemeyer Obregon,Lauren Anzalotta,10.0,0.0,"6-2, 6-2"
"Dual Match: University of Tennessee vs University of California, Los Angeles",2024-05-16,Alana Wolfberg,Bianca Jolie Fernandez,0.0,9.66,"6-0, 6-3"
"Dual Match: University of Tennessee vs University of California, Los Angeles",2024-05-16,Ahmani Guichard,Esther Adeshina,9.0,10.53,"6-2, 4-6, 6-2"
"Dual Match: University of Tennessee vs University of California, Los Angeles",2024-05-16,Catherine Aulia,Elise Wagle,10.0,10.0,"4-6, 6-0, 6-3"
"Dual Match: University of Tennessee vs University of California, Los Angeles",2024-05-16,Elza Tomase,Kimmi Hance,11.0,10.46,"6-2, 1-6, 7-5"
J200 Prato,2024-05-10,Lea Nilsson,Olivia Center,10.0,9.95,"7-6(3), 6-4"
"Dual Match: University of Texas at Austin vs University of California, Los Angeles",2024-05-09,Ahmani Guichard,Vivian Ovrootsky,9.0,10.0,"6-0, 4-6, 6-4"
"Dual Match: University of Texas at Austin vs University of California, Los Angeles",2024-05-09,Bianca Fernandez,Charlotte Chavatipon,9.66,10.0,"7-6(2), 6-4"
"Dual Match: University of Texas at Austin vs University of California, Los Angeles",2024-05-09,Kimmi Hance,Malaika Rapolu,10.46,11.05,"6-3, 6-6(3)"
"Dual Match: University of Texas at Austin vs University of California, Los Angeles",2024-05-09,Anne Lutkemeyer Obregon,Taisiya Pachkaleva,10.0,0.0,"3-6, 6-6(3)"
"Dual Match: University of Texas at Austin vs University of California, Los Angeles",2024-05-09,Tanya Sasnouskaya,Elise Wagle,9.0,10.0,"7-5, 6-2"
"Dual Match: Texas Tech University vs University of California, Los Angeles",2024-05-03,Kimmi Hance,Avelina Sayfetdinova,10.46,10.0,"6-4, 6-1"
"Dual Match: Texas Tech University vs University of California, Los Angeles",2024-05-03,Elise Wagle,Metka Komac,10.0,0.0,"7-6(1), 6-3"
"Dual Match: Texas Tech University vs University of California, Los Angeles",2024-05-03,Bianca Fernandez,Yekaterina Dmitrichenko,9.66,10.0,"6-0, 6-7(7), 1-1"
"Dual Match: Texas Tech University vs University of California, Los Angeles",2024-05-03,Anne Lutkemeyer Obregon,Andreea Alexandra Lila,10.0,10.0,"6-1, 6-2"
"Dual Match: Texas Tech University vs University of California, Los Angeles",2024-05-03,Ahmani Guichard,Jermine Sherif,9.0,9.0,"4-6, 6-2, 2-1"
"W25 Boca Raton, FL",2024-05-02,Kajsa Rinaldo Persson,Kate Fakih,11.35,10.43,"7-6(2), 7-6(7)"
"Dual Match: San Diego State University vs University of California, Los Angeles",2024-05-02,Elise Wagle,Gloria Alogo Piqueras,10.0,9.0,6-6(1)
"Dual Match: San Diego State University vs University of California, Los Angeles",2024-05-02,Kimmi Hance,Andjela SKROBONJA,10.46,9.0,6-6(9)
